Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Industry,RS,150MA,MA150_Slope
2021-03-04,57.0,59.060001,53.720001,55.25,55.25,108700,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-05,56.650002,58.860001,51.485001,58.619999,58.619999,113400,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-08,59.200001,60.709999,57.09,57.259998,57.259998,78500,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-09,58.400002,62.220001,58.400002,62.0,62.0,79700,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-10,62.619999,65.269997,60.349998,64.059998,64.059998,102700,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-11,65.199997,66.059998,63.025002,66.050003,66.050003,106500,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-12,65.949997,65.949997,63.131001,65.160004,65.160004,45000,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-15,64.699997,66.230003,61.93,63.73,63.73,68500,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-16,63.919998,64.18,58.869999,60.560001,60.560001,64300,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-17,60.02,60.494999,56.66,59.75,59.75,61000,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-18,59.849998,60.950001,54.0,55.0,55.0,153600,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-19,55.279999,60.52,53.220001,59.310001,59.310001,528400,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-22,60.119999,60.119999,56.5,57.09,57.09,63400,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-23,55.889999,56.259998,52.887001,54.84,54.84,141500,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-24,55.139999,56.630001,52.5,54.0,54.0,148000,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-25,53.91,60.0,53.91,59.220001,59.220001,111100,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-26,59.650002,60.689999,55.119999,56.400002,56.400002,102200,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-29,56.27,57.91,53.689999,56.299999,56.299999,102200,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-30,54.990002,58.584999,53.970001,57.549999,57.549999,88700,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,,,
2021-03-31,57.779999,62.32,57.779999,61.549999,61.549999,115000,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,2.550674204899517,,
2021-04-01,61.889999,64.879997,57.66,58.759998,58.759998,178800,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,-3.228021868216624,,
2021-04-05,59.490002,60.965,57.880001,60.400002,60.400002,110000,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,-1.7977549226400935,,
2021-04-06,59.939999,60.639999,57.740002,58.91,58.91,236800,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,-3.9601219918707575,,
2021-04-07,59.029999,61.689999,59.0,61.009998,61.009998,100200,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,-0.3373359042691426,,
2021-04-08,61.43,64.919998,61.084999,62.759998,62.759998,89000,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,2.470461477058783,,
2021-04-09,62.330002,62.724998,59.490002,60.16,60.16,161300,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,-1.8058953341341,,
2021-04-12,60.139999,63.990002,58.231998,58.689999,58.689999,215700,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,-3.4359880519771124,,
2021-04-13,58.720001,64.394997,58.66,64.050003,64.050003,145300,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,5.248537505952933,,
2021-04-14,64.529999,67.410004,60.509998,61.470001,61.470001,479500,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,1.5547242018831842,,
2021-04-15,61.57,64.709999,60.970001,63.459999,63.459999,100000,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,3.6277937440404084,,
2021-04-16,64.290001,64.499001,55.560001,56.669998,56.669998,90700,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,-7.63326487323085,,
2021-04-19,56.549999,58.904999,55.185001,57.700001,57.700001,100100,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,-5.032453519176583,,
2021-04-20,57.66,61.514999,57.200001,61.25,61.25,82400,KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,1.3879431820148946,,
